,OMA Sum rate,Architecture Sum rate,Baseline Sum rate,Fixed NOMA Sum rate,Fairness NOMA Sum rate,Fixed NOMA Pairs,NOMA Pairs,Baseline NOMA Pairs,Fairbess NOMA Pairs,Fixed NOMA Outage
97,58.75835574702075,74.84238677355677,76.42218360907904,74.46980610043866,60.025941213149984,1,3,4,1,7
98,53.07133619789793,64.54395068209544,67.49029630037624,57.00081296846189,50.071336197897935,1,2,4,1,7
99,48.72823022737289,62.92882998031729,63.13321461611615,55.39160927554626,45.72823022737289,1,2,3,1,6
100,54.68702284593121,80.96800175864433,80.96800175864433,88.12935424424961,63.555144522785355,2,2,2,1,4
101,41.07430321213731,74.51349404876102,78.32592254751772,60.257290356261905,44.82919471939618,2,4,4,1,6
102,33.24782899324809,56.60989848798588,58.977080935133166,55.92273921338466,37.146681821331654,3,3,4,2,4
103,63.60140033896626,73.43489587536662,73.4348958753666,69.90169044286438,67.79679539432175,1,2,2,1,5
104,37.66536513810189,70.604666279715,73.74853926937132,63.769861995882415,47.33933748736967,3,4,4,2,4
105,47.366631466582945,63.743675719684795,64.93837817387745,58.74559409686328,42.75918415632967,2,3,4,1,6
106,37.77823698968624,57.82477163800767,57.82477163800766,37.77762332940342,55.699413331506484,1,2,2,1,5
107,25.001250387558635,56.61779178963823,59.98004632822763,69.54735298974356,32.17835293204589,3,4,4,2,4
108,44.20474349594192,81.66761674092683,81.66761674092685,44.20474349594192,44.20474349594191,0,3,3,0,8
109,50.80520592886749,76.55302792146654,76.55302792146654,80.17665045533614,52.208060913650606,1,3,3,1,6
110,38.840955888425555,60.43365829704376,61.66094911361489,38.840955888425555,38.84095588842555,0,3,4,0,9
111,57.85825527708123,82.67569912555062,82.67569912555064,57.81188538758362,59.22686177488676,1,3,3,2,5
112,48.253186424103575,77.99752843242518,80.05010581842949,60.2491081644669,54.19391737022604,1,4,3,1,6
113,70.49949322874002,81.29778837988258,83.98487867636148,70.49949322874002,70.49949322874002,0,2,4,0,9
114,63.59732007977615,84.84408842229249,84.84408842229249,63.59732007977616,63.59732007977615,0,2,2,0,7
115,70.96196744406322,95.60447613078823,96.31826499109991,87.04970586719315,79.26688478146397,2,3,2,1,4
116,46.91260732907165,82.28027749360183,82.28027749360183,46.91260732907165,46.91260732907165,0,3,3,0,8
117,51.11565434633624,84.16325343403865,85.16325343403865,62.84919702633414,67.49935448324294,3,3,3,2,3
118,60.34511370785348,72.41821942552937,72.41821942552937,60.34511370785347,60.34511370785348,0,2,2,0,7
119,59.42702801091178,79.06365224468203,80.75444393757986,62.94173063842752,59.42702801091179,1,2,3,0,7
120,43.88731399803549,65.1425171213296,65.81207703053126,43.88731399803549,43.88731399803549,0,3,3,0,8
121,55.95873207593733,68.24652885931287,72.29339786867806,55.95873207593733,55.95873207593733,0,2,3,0,7
122,58.44737689112246,82.43999427318239,82.4399942731824,72.92907615984674,58.44737689112246,1,3,3,0,7
123,41.832183575257126,69.4052338178338,69.4052338178338,41.83218357525713,41.83218357525713,0,4,4,0,9
124,36.354586865247406,73.73127292359368,75.06029462612437,45.67993078593796,39.404574824449796,3,3,4,2,4
125,66.38338315117363,77.5332386116898,79.39185237583952,71.60100930004745,66.38338315117363,1,2,3,0,7
126,43.410133552219804,69.05634837863741,69.05634837863741,73.89475159582422,50.610030179836905,2,3,3,1,5
127,64.43317922021554,91.96844923741153,91.96844923741155,64.24976421397693,64.43317922021554,1,2,2,0,6
128,32.41154809646836,67.09760892656774,70.5837704500711,36.17262925235865,32.41154809646836,1,3,4,0,8
129,46.203072010871914,55.42937901442234,60.07363529784698,73.2520116323781,47.0021761559715,3,3,4,2,4
130,59.79621184874897,85.72532235984096,85.72532235984096,59.79621184874897,56.79621184874897,0,2,2,1,6
131,56.821879712419495,75.65348287845525,77.21160173281399,63.871059206067905,66.76262860382369,2,3,3,1,5
132,35.66364529525072,65.55584631153583,65.55584631153583,35.66364529525072,35.66364529525072,0,3,3,0,8
133,54.82351316341025,78.16586323418127,78.78443054490695,61.2992718632916,58.41489205452925,2,3,3,1,5
134,73.15012677268707,88.15441199352233,88.15441199352233,73.15012677268707,73.15012677268707,0,3,3,0,8
135,27.058236733755763,84.2440062745614,85.2440062745614,31.42190174301747,47.052917914483224,2,4,4,1,5
136,42.79012217634732,69.73079107357368,69.73079107357368,42.79012217634732,42.790122176347325,0,4,4,0,9
137,57.346948581827476,88.09020470504149,88.09020470504149,57.34694858182748,57.34694858182748,0,3,3,0,8
138,33.439170327249116,78.58263110819226,78.58263110819225,63.51253713634419,44.303049474847654,1,3,3,1,6
139,23.760518028614776,65.01965836198377,66.82982058891452,33.97352071109278,30.761842192437317,3,4,5,2,5
140,33.57105479520971,74.6937509514851,74.6937509514851,79.2451171448716,39.70399597442386,2,3,3,2,4
141,28.1866459332468,69.16827663535457,70.46753301949954,36.87878042339329,34.957632858988696,2,4,4,1,6
142,43.96712054681431,77.9007416725698,79.33096473183399,50.60328564964361,48.371822676353815,2,3,3,1,5
143,47.76624410200308,80.49243742360483,83.41031907454621,66.21233726478071,52.36937869642343,1,4,4,1,7
144,36.25932173553232,78.51241473701089,79.79139899321713,56.60436839415981,42.98031762211563,2,4,5,1,7
145,19.67315504495479,79.79961800123263,79.79961800123263,60.62598391513598,16.673155044954793,3,4,4,1,5
146,68.91251051292242,92.64150546357962,92.64150546357962,98.30204683525498,68.91251051292242,1,2,2,0,6
147,49.50913781410324,70.83034395018856,73.53920259271759,71.42875779680308,49.50913781410324,1,3,3,0,6
148,62.56629461695376,74.53904151936891,77.03686298217121,92.76066055428416,62.92325249311716,1,2,3,1,6
149,62.92232383114999,75.47082766034964,75.47082766034964,65.42509642772478,64.94138793606564,1,2,2,1,5
150,39.33090285987599,69.87273469386695,74.80525680705331,62.57389140899593,44.33704462135074,2,3,4,1,6
151,45.37389648873252,61.54151068800527,62.0711296343498,46.935076085629106,45.37389648873251,1,3,4,0,8
152,38.66680927394996,69.51274193851395,70.82566714110341,48.43509040596838,38.66680927394996,1,4,4,0,7
153,28.73323154838459,64.80827948697471,68.54867788931563,47.7122735344504,30.109108861178026,2,3,4,1,6
154,51.0882268436642,71.77986808098179,73.51187977957196,51.0882268436642,51.0882268436642,0,2,3,0,8
155,40.46178453739075,80.68619780869952,82.49802111619346,79.01437076947356,41.59191952519095,2,3,4,1,6
156,53.55225960769299,73.29836795458445,76.42367346438837,76.17478553939162,57.719367718874906,2,3,3,1,5
157,74.08133953320963,85.08962540497168,85.08962540497168,74.08133953320963,74.08133953320963,0,3,3,0,8
158,54.06272274537136,70.7194138278581,73.75537885647773,60.16841383838282,58.73668569005183,1,3,3,1,6
159,45.29881960302036,74.69682263588452,74.69682263588452,58.48747598924037,59.984487241194984,1,3,3,1,6
160,53.77129134072791,87.59591452283684,89.59591452283684,60.450566007420726,53.77129134072791,1,3,3,0,6
161,55.406391622750675,82.14838381081503,84.67588126900512,72.74689520407692,60.66042327188361,2,4,3,1,5
162,32.09388771331673,79.12570202276243,80.5795621126498,45.38311763893555,32.09388771331673,1,3,4,0,7
163,34.676796488211984,73.75396377646928,73.75396377646928,34.676796488211984,34.676796488211984,0,4,4,0,9
164,72.11292542318523,97.30327975642253,97.30327975642253,88.15691098333083,78.9109536674843,2,3,3,1,5
165,77.31778168868976,87.13507200897334,87.13507200897334,77.31778168868975,77.31778168868976,0,2,2,0,7
166,64.90233975960174,93.67045487333728,93.67045487333728,64.90233975960174,64.90233975960174,0,2,2,0,7
167,53.89635593749881,79.92015661024715,81.92015661024715,53.89635593749881,53.89635593749881,0,3,3,0,7
168,59.13009900634633,68.46110842386173,69.42952149522408,59.13009900634633,59.13009900634633,0,3,4,0,9
169,43.28767042188838,61.53965681127865,63.539656811278654,43.28767042188838,43.28767042188838,0,4,4,0,9
170,56.392599596842594,77.27024964741003,79.85144948692093,56.392599596842594,56.392599596842594,0,3,4,0,9
171,51.79260635412,99.11038040107829,99.11038040107829,51.79260635412,51.79260635412,0,4,4,0,9
172,29.396635005154188,68.27485120664039,70.27485120664039,29.396635005154188,29.396635005154188,0,4,4,0,9
173,71.34356788163707,81.52940588772944,85.35187303523116,111.4649609740098,72.49372966750927,2,3,3,1,5
174,34.168220513598186,76.46455680700228,76.46455680700228,34.15396080109208,53.59152662794435,1,4,4,1,7
175,34.798711589263306,68.90213066653344,70.73688345362326,60.24886468798254,38.83292937403532,3,5,5,1,6
176,44.52131350512941,70.6883144304969,70.6883144304969,50.748050849645594,46.39494383905481,1,4,4,1,7
177,61.726665966271916,91.72635535303667,94.00065995042173,82.28054736325093,68.17528945973233,2,3,3,1,5
178,39.417448900750045,65.06023693104805,66.03792532520562,75.20780265537267,49.17266280876522,2,3,4,1,6
179,62.597309896013684,79.42517187357183,80.66409159914413,62.59730989601369,62.597309896013684,0,3,3,0,8
180,49.83548685027294,79.20422837450876,79.20422837450877,57.94308921585984,59.980510227643585,2,4,4,1,6
181,63.145476969351904,75.7117838706102,75.7117838706102,70.10159361018135,68.30032493953098,1,2,2,1,5
182,70.68987183055958,74.35422544886453,78.8561667147738,70.68987183055958,70.68987183055958,0,2,3,0,8
183,24.07223288825067,71.54649538515767,71.54649538515766,23.50373424464339,26.236670232218753,1,4,4,1,7
184,39.16311683868361,65.68727702013535,65.91032949623884,39.608496381744125,37.16311683868361,1,3,4,1,7
185,56.79839649662577,80.56441302239179,83.01630140854621,79.36446340398214,60.800944396235465,3,4,4,2,4
186,62.13179002935067,85.71764964419005,85.71764964419005,62.13179002935067,62.13179002935067,0,3,3,0,8
187,30.37740018382238,70.51907181419868,71.51907181419868,35.6329702755573,33.359920614230454,1,4,4,1,7
188,56.2105770439025,79.31698129322953,79.31698129322953,56.2105770439025,56.2105770439025,0,2,2,0,7
189,64.11476876603723,82.42706540568919,85.52593393826982,118.11072780426315,64.26569693561629,3,3,4,1,5
190,81.94919097245104,98.87318422494099,100.87318422494099,81.94919097245105,81.94919097245104,0,3,3,0,7
191,62.854553282060884,87.69011553292538,87.69011553292538,62.85455328206089,62.854553282060884,0,2,2,0,7
192,61.770567163416224,84.72354279147832,84.92533540561936,61.77056716341622,61.77056716341622,0,2,3,0,7
193,36.40401963320403,56.94129561688473,56.94129561688473,64.2892852704775,39.77709075752081,2,3,3,1,5
194,42.30177836619451,77.81266708019703,78.31279219124659,110.03789727027444,40.30177836619452,3,3,4,1,5
195,69.82427375956317,83.3532786072477,86.59603487964796,87.06148782296887,69.82427375956317,2,2,3,0,5
196,38.04453941235985,75.62393481088394,75.62393481088394,38.04453941235986,38.04453941235985,0,2,2,0,7
197,49.03219164758996,73.44157114704923,75.41283409619984,85.09777277739154,56.54570893424251,2,3,4,1,6
198,24.73716018981699,60.03202990765226,60.26080497233439,24.778050728473318,22.73716018981699,1,3,4,1,7
199,46.525895864100264,78.47523832747235,81.22925651793432,62.21846761724361,48.37009599240977,2,4,4,1,6

