,OMA Sum rate,Architecture Sum rate,Baseline Sum rate,Fixed NOMA Sum rate,Fairness NOMA Sum rate,Fixed NOMA Pairs,NOMA Pairs,Baseline NOMA Pairs,Fairbess NOMA Pairs,Fixed NOMA Outage
30,174.4923340168093,318.0657054714667,318.9337539752228,197.60127914992705,112.55261279759351,3,10,9,3,18
31,157.80931847117517,262.72087397862174,264.40049389982846,198.54012307053083,129.89730143626332,3,10,10,6,16
32,119.55729431174213,254.68616965999541,264.6003239674352,197.26221122335568,113.72834406454649,4,11,12,7,16
33,135.1118117759193,243.6254292050289,243.6254292050289,152.37093094778336,163.0497040321084,2,7,7,5,15
34,164.2352669687489,242.19658584286037,242.19658584286037,167.06223784776608,133.88839436533485,1,9,9,3,20
35,118.33822659262239,236.66926405033524,237.4994664794265,197.84287290597945,95.59969058361092,4,10,11,6,16
36,139.1602432534081,252.93847845038783,260.52568232390746,145.6866126996661,91.60202757421743,2,9,10,3,20
37,130.0102871442733,256.18924438321886,256.18924438321886,233.85304934149386,127.91974748723663,4,10,10,5,16
38,144.4507714887086,276.8743698919295,277.4913073213632,190.26855613397206,173.4279152406699,4,9,10,5,16
39,201.21388969590768,276.3681066948777,276.3681066948777,231.81663411261394,176.9853075464809,1,6,6,2,18
40,211.76048982485275,286.7273682547042,286.7273682547042,211.76048982485275,159.29927145780852,0,8,8,2,21
41,195.5770316099033,255.71544634910055,255.71544634910055,195.5770316099033,194.6688068642284,0,8,8,3,20
42,175.56447608397062,249.8957389481234,249.89573894812344,222.29446813244817,177.02172457722713,3,8,8,5,15
43,128.13089532691765,234.01363329507524,234.01363329507524,226.20178262307996,78.1016214597133,6,9,9,6,12
44,166.24568034226795,254.99958591464838,254.99958591464838,179.55144349741917,177.17940852965347,1,11,11,4,21
45,222.82208701941562,304.85623214835056,306.31751984180755,229.048248553019,146.30097245026045,2,7,7,4,16
46,203.3467089523151,283.8777362646531,283.8777362646531,207.37273704046615,150.32218650626058,1,7,7,4,17
47,165.04122528392688,256.5911754370008,256.5911754370008,181.74240092828143,190.98455351493357,2,8,8,4,16
48,178.4330676704932,235.03762017647864,235.03762017647864,235.4973928371483,132.21023115782532,3,7,7,6,13
49,184.55061794274485,253.30297557362016,253.30297557362016,222.21469105862656,144.3963404007637,3,8,8,5,15
50,165.89045438971644,266.98680495221936,268.5464436046514,242.7540755650735,100.74638442103809,4,9,9,7,13
51,154.05389532818168,239.34620654529556,239.34620654529556,155.4654587105295,110.78907561700754,2,10,10,3,20
52,163.30040423382403,237.30530076616432,240.90474051599864,225.2600190643005,140.29774252544627,2,9,10,6,17
53,180.6237110898167,251.35547491651027,251.3554749165103,212.17016041393285,197.63362056691,2,9,9,2,20
54,113.19537345023768,256.22129859337065,256.22129859337065,113.19537345023767,96.64828972359226,0,10,10,4,21
55,149.73404865110672,257.0962280779835,257.0962280779835,167.0440541444995,136.5785810792309,1,8,8,1,21
56,182.447054348936,270.4299597786571,270.4299597786571,193.24439680131712,174.0206488617658,2,8,8,3,18
57,147.35604947706693,252.63292520000186,257.28669944880255,155.44085461698717,111.47921787124261,3,10,11,3,20
58,146.56045145833139,280.48001074615786,280.48001074615786,187.01183667031583,131.3830575293415,1,10,10,2,22
59,210.62915312341357,265.6233997100529,265.6233997100529,271.4313303922538,145.2110811316028,2,6,6,3,16
60,91.8449118975571,213.56283140409687,213.56283140409687,101.71142736863942,91.10631112757156,5,7,7,4,13
61,116.02241985978735,219.00589517498994,227.39750976023123,152.05935416427604,118.1595145960176,2,10,11,2,22
62,127.23451693537515,266.8671522243096,270.70848565890265,141.36608037163361,99.06620849270186,2,11,11,6,18
63,156.71864320272198,246.9595237732447,248.43157850051358,200.58470886780592,191.67781609054657,5,8,8,7,11
64,219.01982962885157,317.1567416424242,317.1567416424242,233.72597739294727,220.18271382524836,1,7,7,1,20
65,165.5278251795177,287.96536144178907,287.96536144178907,178.13877999188875,135.8456789522292,3,9,9,5,16
66,205.5928733670879,286.6575056714846,287.8668471326629,236.43880084722383,142.67706588374878,1,7,8,4,18
67,149.1610058638608,263.84092158975034,266.31697797857703,239.0395932864116,190.07410221768995,5,11,11,5,16
68,150.8622937777444,275.5825554215436,275.5825554215436,177.35299834937723,187.4838502783196,3,9,9,4,17
69,204.6573568278349,259.13971484921984,259.13971484921984,259.5297132334767,173.9820724481673,2,7,7,2,18
70,204.6573568278349,259.13971484921984,259.13971484921984,259.5297132334767,173.9820724481673,2,7,7,2,18
71,197.98323581378762,280.22076612165506,280.22076612165506,204.88818993929328,173.12685324762566,1,8,8,2,20
72,197.98323581378762,280.22076612165506,280.22076612165506,204.88818993929328,173.12685324762566,1,8,8,2,20
73,158.84895571795047,256.4800174054932,256.4800174054932,205.3784909814092,126.0613298616006,2,7,7,3,17
74,158.84895571795047,256.4800174054932,256.4800174054932,205.3784909814092,126.0613298616006,2,7,7,3,17
75,173.59921893916865,229.4265300563065,229.4265300563065,174.56213563029206,145.42120233878848,1,5,5,3,16
76,150.6266448449411,272.4037042742367,274.43105273003073,153.62624361957182,160.09006531309336,1,9,10,4,20
77,116.33477763325297,264.83728428883126,274.05325563512093,128.37000196917177,111.83147268934422,3,11,12,6,18
78,123.33292032898555,266.3018845451661,267.8056652915489,249.58969207093034,169.22535203629658,5,11,10,8,12
79,175.77321694017766,259.2504223754277,259.50712299013657,213.94545138941604,90.46140462366643,3,10,10,6,16
80,186.21962154363464,243.4576879710234,243.4576879710234,219.78042068643754,154.32611838344533,2,7,7,6,14
81,114.68510986209357,262.1060313408106,266.56891922195643,158.56045745482436,104.38471842772358,4,10,10,5,16
82,211.1760222971182,264.4975752950292,264.4975752950292,211.17602229711827,194.36376428203218,0,5,5,2,18
83,138.23966624197476,235.75568072267492,235.75568072267492,152.18310005981823,184.7656150510963,2,7,7,6,14
84,150.16825712213642,273.44979854733117,274.44979854733117,192.9558101155259,103.15431543624118,3,11,11,6,17
85,150.86361594176182,261.97136507339246,263.48910502179785,170.34620944756068,112.86497379276611,3,8,8,4,16
86,154.66203255007815,236.7263295353843,236.7263295353843,162.72136381982983,125.29479786279985,2,6,6,3,16
87,85.10744680507962,237.9398346867984,237.9398346867984,95.25284484255819,115.28048831526192,3,11,11,4,19
88,139.05126744211785,248.0807259059182,248.0807259059182,145.60478835610988,118.53682934549148,2,9,9,4,18
89,126.79990753615722,232.23567864592223,232.23567864592223,126.79990753615722,114.17259766262019,0,10,10,2,23
90,158.72237998370548,250.2376257971585,252.24047383146876,164.9797037848485,134.345740573016,1,11,11,3,22
91,145.97632761306755,248.52617990870425,248.54055134029784,186.13921270424783,120.56403554103142,2,10,10,5,18
92,125.0557333520181,279.176232397597,279.36796022635986,181.01706096447555,145.52699834601646,4,12,11,6,16
93,151.98020547323438,250.83505651790028,251.46692424469137,176.03825923167048,130.38897866550224,3,9,8,6,14
94,162.29816433824777,253.14714673159312,253.96611581256994,185.85721923165593,121.06605933225,2,8,9,6,16
95,130.82090013487476,212.55334009743996,212.55334009743996,239.34541277482063,106.7919021125653,2,7,7,4,16
96,121.75323235464114,239.53103364136538,239.53103364136538,225.97322803900238,118.69928469760515,5,9,9,6,13
97,174.27531168077442,237.35777307361684,237.35777307361684,174.27531168077445,183.25519930656316,0,5,5,2,18
98,182.00285912852547,246.83838816743466,246.83838816743466,188.64016964520147,171.55613840214087,1,7,7,1,20
99,147.67382617696288,240.24762673620864,242.15580706360987,170.5479333822247,160.4053047642015,2,10,10,4,19
100,147.67382617696288,240.24762673620864,242.15580706360987,170.5479333822247,160.4053047642015,2,10,10,4,19
101,189.20577093857392,263.6935371622942,266.0609513799086,207.64144680755575,166.73603816999335,2,7,8,2,19
102,142.4277990130837,241.64081922519256,241.64081922519256,160.07093061554195,106.44668988030199,4,10,10,3,18
103,150.61264284668704,231.80807042823741,232.0947558534072,157.40127393150834,139.05406265561572,1,7,8,3,19
104,186.7965154670861,280.90881765609845,280.90881765609845,201.7433664496172,195.27423672569216,1,8,8,3,19
105,169.27404034659045,239.98287784292154,239.98287784292154,241.07813220991747,182.01143736225583,3,7,7,7,12
106,109.0710104257812,272.61349492973767,272.61349492973767,165.31340939977264,168.19484085335012,4,11,11,4,17
107,148.9547337339062,253.51671637020044,253.51671637020047,177.14347620223717,162.47991369514546,3,10,10,4,18
108,159.50376787636353,241.20624182932585,241.20624182932585,168.74409364819587,106.86237245233745,3,7,7,5,14
109,190.2040269192658,269.9798802409042,272.14190994552393,256.07106388354464,117.7939804396043,4,6,6,5,12
110,197.7122207571124,244.82559815964277,244.82559815964277,236.59826525920545,140.6918657291007,3,6,6,4,14
111,199.1299952275858,262.7206068006516,262.7206068006516,199.1299952275858,177.8575743350296,0,7,7,2,20
112,135.21591749344998,278.97472222675265,279.9679411974997,135.21591749344998,93.86293389957095,0,11,11,5,21
113,156.8248930095475,255.4491069994541,255.4491069994541,156.82489300954754,150.23178514552797,0,10,10,2,23
114,143.73188912773188,226.24450548643108,226.24450548643108,203.52391715291364,136.51462605723026,4,9,9,5,15
115,143.73188912773188,226.24450548643108,226.24450548643108,203.52391715291364,136.51462605723026,4,9,9,5,15
116,151.39956009058284,272.51579646934977,275.6490136647676,164.2394526670118,118.41434916694375,3,10,10,5,17
117,155.34138628111174,268.9057692324344,270.5100448196687,230.36414496043585,128.32303144098157,3,10,10,4,18
118,165.41645805102493,262.26978159899136,262.26978159899136,204.3063137846336,192.47715774529803,3,7,7,7,12
119,164.04533546516302,245.54508977268543,245.54508977268543,238.0001077340279,96.45679660995064,2,9,9,4,18
120,136.1009574150797,242.37979997521663,242.3797999752166,143.03995695207684,113.69677921262694,1,8,8,2,20
121,177.4990876638392,281.9013260087169,284.0619819158998,185.78486890690684,131.30925181812773,2,7,8,4,17
122,154.49373398006298,254.52956581575398,256.1689984157467,192.2088740298516,114.06507171071843,2,11,11,6,18
123,158.06987311323888,236.02044691190514,236.02044691190514,158.9005621042388,140.73894500351605,1,9,9,5,18
124,149.78447878111345,228.35909690239254,230.49138080119417,217.5309895088344,145.37224142165493,5,9,9,8,11
125,149.78447878111345,228.35909690239254,230.49138080119417,217.5309895088344,145.37224142165493,5,9,9,8,11
126,157.11624582238176,236.53033278754918,236.53033278754918,187.06104811079933,88.08527175369622,2,7,7,5,15
127,155.65033596947342,249.72879459727068,249.72879459727065,161.2238166207885,152.7825552967426,1,9,9,2,21
128,156.84053012288172,252.95653656136892,252.95653656136892,190.39945021321608,148.3828453510598,2,8,8,3,18
129,134.331834791576,272.15683157688596,272.15683157688596,164.8515881225844,105.00244527108359,3,9,9,4,17
130,143.96916651427676,235.58421631862677,235.58421631862677,163.28121715304704,120.91929422027684,3,8,8,4,16
131,163.6431473689008,253.8663133330645,253.8663133330645,163.6431473689008,176.9300671441053,0,8,8,3,20
132,181.96997376137094,263.66887021958456,263.6688702195845,181.96997376137097,141.60051968622227,0,9,9,3,21
133,188.86368675984912,228.09881053204612,228.09881053204612,219.3188036799634,172.57691567254747,1,5,5,3,16
134,160.67251670842924,274.90293981160863,275.90293981160863,203.14486029435025,109.33201252801662,3,9,9,6,15
135,162.85508241651843,257.9958374958868,257.9958374958868,244.7659723026074,176.80826903730875,2,7,7,5,15
136,134.02299611822792,248.75319039980502,249.13359964794316,164.3554943857561,117.2739770986198,1,9,8,3,19
137,150.34913889286113,266.65518443403505,266.65518443403505,165.15567722914048,165.29270037407915,3,10,10,4,18
138,170.63305326627838,290.8258599110785,292.12427147111043,189.70014456544578,123.34794932011482,3,9,9,4,17
139,218.7048763229119,277.0995108489416,278.1957268747532,218.7048763229119,207.4191621488169,0,7,7,1,21
140,170.23399090200314,233.98421334225628,233.98421334225628,170.28057216016967,174.4998675881064,1,7,7,2,19
141,148.91978646366468,263.3672770201388,266.125298474994,213.68328173068522,118.07184206674312,3,9,8,5,15
142,147.80993236223804,237.16237079492228,237.16237079492228,289.37772723916487,84.46416574894867,6,8,8,9,8
143,159.35033864783753,262.0517215332352,262.0517215332352,196.78951342597304,160.6571734294361,1,9,9,5,18
144,133.96470927654036,205.58743398998965,205.58743398998965,142.78549663374184,117.48511922407177,1,9,9,4,19
145,131.5991181627758,239.0238924838742,239.0238924838742,182.6857006957459,86.15224514234785,3,10,10,4,18
146,130.35738213400197,226.97097810224972,226.97097810224972,163.19074700984348,97.48940362766484,3,8,8,3,17
147,149.5062404011101,243.94225899690974,243.94225899690974,166.1680815147825,149.73591967034216,3,7,7,4,15
148,160.21720990410225,242.86117878544684,243.13610550433657,191.10529633980389,126.74195699882998,1,7,7,4,17
149,187.31622398967636,270.58201315379085,270.58201315379085,221.83225811798548,143.56188750470886,3,8,8,1,19
150,150.66299550100146,267.22814652877673,267.22814652877673,196.9056767397415,116.71778889331465,2,10,10,5,18
151,150.7157872008183,258.14198235470167,258.40832149205437,151.0166461118652,140.50490596563492,1,7,8,4,18
152,160.26052360318408,249.94004565808018,249.94004565808018,176.1672606655831,147.67714117455512,1,9,9,4,19
153,156.61047744633998,271.6599324434819,275.2970307477766,191.78510154141836,122.74108188358876,3,10,11,4,19
154,162.9545203259889,275.79038971354373,277.79038971354373,171.47226378304268,157.67875793570738,5,11,11,5,16
155,174.21332445182117,262.2747029677264,265.44308087675813,220.86779356660242,151.9822459377632,2,10,9,7,15
156,181.50023462424826,269.07934467173726,271.0912876895541,190.21694371736604,164.14094054285843,2,8,8,3,18
157,138.07721573507817,274.5623573317582,274.9122115592194,153.23419241107175,145.83240206528967,2,10,9,3,19
158,149.7223360704113,256.3186762331203,257.71752957605156,179.2906791641146,109.42175371935313,1,8,8,3,19
159,162.31068642239666,237.34038456113728,237.34038456113728,167.8801834406185,149.3744166842727,1,7,7,2,19
160,191.22436686787816,261.19986078854055,261.1998607885406,222.06173874791676,120.19064471976141,1,6,6,6,14
161,152.1487088557152,268.67961598541626,269.61840029567566,182.58452803978224,176.9077898019533,2,10,10,2,21
162,134.55571657375816,243.5833142779662,243.5833142779662,182.44249157818734,114.9692100596879,4,8,8,4,15
163,137.14386898298102,250.90087225812093,250.90087225812093,189.0341048433328,163.70407352504452,3,9,9,3,18
164,145.91666670254338,262.0830851987525,263.77195472208786,159.33831834226734,152.36569260076593,1,11,11,2,23
165,156.23766987485564,255.1496797671025,255.1496797671025,156.23766987485564,181.49572136946574,0,10,10,3,22
166,178.28000917312087,293.424223155939,293.424223155939,209.1187980827274,170.03888831939312,1,7,7,1,20
167,131.59614185076427,264.1336131374402,264.82891944532673,138.306752480623,94.52709052426883,1,9,10,3,21
168,159.68240589164583,269.82412814363346,269.82412814363346,166.46820032790697,149.175859775656,1,6,6,4,16
169,141.97101273879386,250.23187146490588,250.23187146490588,196.7449221614422,153.21022720834281,4,9,9,3,16
170,147.24208557611396,252.14427816152244,253.89352657774384,150.53120363946573,108.67317088353926,2,9,9,5,17
171,176.4976280936943,262.50448495915003,262.50448495915003,216.5814301287869,165.10775914809867,3,7,7,6,13
172,130.26508008787434,227.95702477455472,232.4744505469476,164.63934995227666,126.77435802274178,5,9,11,7,14
173,121.66744934614113,221.64112382572245,221.64112382572245,167.03772251791437,123.86423118433338,4,10,10,5,16
174,125.84547175046384,231.01946932153314,231.01946932153314,150.21696440224986,160.92012120610272,4,9,9,6,14
175,130.9348175502576,251.45706229115171,251.45706229115171,155.09581747615607,155.55961176208413,3,8,8,8,12
176,152.28679207687497,273.6854764803251,273.97279555001296,152.28679207687497,140.05042424035304,0,9,9,3,21
177,155.51573641864027,235.5081665161147,235.5081665161147,170.00460776660435,120.2058452832658,2,9,9,4,18
178,178.22452075746554,272.97547506125284,276.93146402090366,236.52535164576,157.93463640123628,3,8,8,4,16
179,176.67174388386346,246.26630462546672,246.26630462546672,176.60802663465157,170.2009418086567,1,8,8,3,19
180,148.4121198052544,258.4811511753885,264.5547084616302,185.89184854783764,129.43970207859223,2,11,11,4,20
181,151.73554215972933,278.5291322506271,278.5291322506271,186.9189498737184,107.33524477514992,3,8,8,6,14
182,218.53691210296063,258.43740768188474,258.4374076818847,249.34698862481045,161.19101113085057,1,6,6,4,16
183,163.39896122541205,271.48030815178606,271.48030815178606,169.71584169230883,166.39421713980818,1,8,8,2,20
184,152.31902440234177,252.72485320678553,252.72485320678553,173.06160264698306,119.4295923710622,3,6,6,4,14
185,145.29030901068785,254.52794529262283,254.52794529262283,165.43687126326543,119.72310350447094,5,9,9,4,15
186,179.40951161084246,238.55028308592762,238.55028308592762,230.10093398499657,124.07906489647252,1,9,9,3,20
187,199.64390406006817,234.58901676104466,234.58901676104466,248.14115261558374,155.5413151909573,1,6,6,4,16
188,169.42508830070494,289.7609294685581,289.7609294685582,213.64808702374864,162.5425876674852,2,9,9,3,19
189,200.81865884531769,281.33578122338247,282.29221673507436,232.1298650023558,160.0017307303648,3,8,8,3,17
190,147.0368407163762,254.09974966160593,254.09974966160593,180.8199770054048,107.50411735579041,2,8,8,4,17
191,177.95999936253514,263.8551057764746,264.5565432327299,238.9173248430665,170.27394443342837,3,8,7,5,14
192,149.86457077323388,248.79935528770392,248.79935528770392,207.4750657859465,134.4570051921374,4,7,7,8,10
193,165.99993660627993,230.39850463275843,230.39850463275843,188.141511095254,117.64339693868942,1,7,7,4,17
194,158.92298040217244,282.76675012002204,283.76675012002204,204.62378910410155,133.875924561356,3,9,9,5,16
195,199.71421053324073,265.8131432080345,265.8131432080345,230.58212320176335,124.50614565432983,1,5,5,4,15
196,221.84553290236832,288.156690887576,289.55405226708297,221.8455329023683,149.72511721478412,0,9,8,3,20
197,204.57032846338416,283.389971708571,283.389971708571,211.52575236028235,196.3635378650764,1,6,6,1,19
198,163.34959770012162,233.69270326101173,233.69270326101173,178.14924099521798,152.39289743188544,2,7,7,5,15
199,163.34959770012162,233.69270326101173,233.69270326101173,178.14924099521798,152.39289743188544,2,7,7,5,15
