,OMA Sum rate,Architecture Sum rate,Baseline Sum rate,Fixed NOMA Sum rate,Fairness NOMA Sum rate,Fixed NOMA Pairs,NOMA Pairs,Baseline NOMA Pairs,Fairbess NOMA Pairs,Fixed NOMA Outage
64,107.53634692163159,207.4322640945082,210.51236704690638,146.49813106432904,114.21681845518512,2,6,7,3,12
65,110.75400665220619,180.9942041599962,180.9942041599962,172.84060064728243,76.73579703950708,2,6,6,3,11
66,101.44408891735365,188.09082538279674,195.09042516516936,143.71377550661205,68.94607344959678,3,6,7,2,12
67,126.910652144978,185.83461274034147,192.65207167636004,128.6649677609501,113.6087466082766,1,6,7,4,12
68,122.526127474927,195.64440003573003,204.11048510972256,192.02694688442133,139.39845997602464,3,7,8,3,12
69,108.93219903165797,190.87575015262865,190.87575015262865,115.78843394995317,80.2128353299387,1,7,7,3,13
70,130.75025153431483,195.27481504020204,197.27481504020204,165.50426052577527,141.07600706879066,2,6,6,3,11
71,76.11967034738437,186.02544877925317,186.02544877925317,106.56978632632759,27.964703012258195,2,7,7,3,12
72,116.42141474992584,201.92628349409955,203.42357138460767,200.46718946667565,103.46823892769558,3,8,8,4,11
73,143.53500728121838,201.6582798904851,201.6582798904851,143.53500728121838,116.84401770178765,0,5,5,1,14
74,131.56664590680717,180.08864642988,183.30770899629005,134.11226790374045,125.09806158535805,1,6,7,3,13
75,105.56199931516429,183.72565126772196,183.72565126772196,114.5517535589812,121.32932936851864,2,8,8,2,14
76,155.58460365027676,177.49114347516633,177.49114347516633,155.58460365027673,147.2125324297992,0,4,4,1,13
77,90.43214460260288,188.33525398535957,194.99664771852008,120.14812031757863,83.98796103518995,3,7,7,4,10
78,109.28806816468934,194.15484351712885,194.15484351712885,140.2709421748957,96.03993424399438,1,7,7,2,14
79,128.36346570446244,198.01479935187493,201.6926466468266,165.83138476432245,115.37370759944986,2,6,7,2,13
80,139.0705750357228,174.273196907783,174.273196907783,174.02808063859098,139.07057503572278,1,4,4,0,13
81,115.40031991147485,207.5829150234411,214.66136604522495,129.0172781414871,91.42661183001024,3,7,7,5,9
82,127.30148207153447,194.68843833467656,194.68843833467656,127.30148207153447,115.48477312995206,0,6,6,1,15
83,157.79346148985908,204.80945399746713,204.80945399746713,172.4628926451609,123.33732320030404,1,4,4,1,12
84,95.0041218363718,191.65930500519096,191.65930500519096,97.64517636116067,121.74393840298751,1,6,6,2,13
85,115.44266277435399,205.33126042643124,209.03081345991268,115.44266277435399,107.46216712221707,0,7,7,1,16
86,174.6932355129938,233.74840386754215,233.74840386754215,189.62019710896314,146.32011670952386,1,6,6,2,13
87,124.74863905408976,169.54193567159055,175.5524958902302,139.3626199086669,121.05686565740432,1,6,7,1,15
88,88.80855689695659,162.59853417643802,164.0288382684476,140.5797589399573,91.84984487974782,3,8,8,5,10
89,80.92588677444074,197.5712782053726,205.02115152790145,95.92262721815922,74.70652578293969,1,7,8,4,13
90,108.48150932639987,184.68605787818518,187.01289967868982,128.34477641795831,72.69768452454902,2,8,8,6,10
91,77.88286396803727,154.3892340903566,156.5849869436591,139.68195295129732,73.8252718532289,2,6,6,5,9
92,85.01597717077496,190.03066513307698,200.4494989584969,115.46680575989043,73.1889235235004,2,8,8,5,11
93,101.92998660610166,182.2401292041666,182.85228288194017,153.608189769461,92.34827928527156,2,7,8,3,13
94,111.8366065325749,208.07307512726214,208.07307512726211,184.00653281561347,109.08524202944677,4,6,6,4,8
95,117.62916793568131,198.42717917623662,198.42717917623662,219.42686831158204,82.66817192437381,3,5,5,3,8
96,102.99267662657135,208.75788967633122,208.75788967633122,165.37506341716835,57.005847540266686,4,7,7,6,7
97,133.99352594623926,173.50880882425707,173.5088088242571,133.99352594623926,120.27421899097355,0,4,4,3,11
98,130.86738680392108,219.25122826722028,221.57609518297028,185.4567533254098,125.96193716495509,2,7,7,3,12
99,122.75091540308675,219.96678755744136,224.83039638005334,122.75091540308674,123.98485899439905,0,5,5,4,11
100,103.13201166157835,168.92137718779992,168.92137718779992,103.40261274177881,113.10748785851457,1,6,6,1,14
101,120.40744314640864,212.0136250526685,212.0136250526685,150.8516256522304,145.74891080060377,1,7,7,3,13
102,106.30670747527047,167.53687477964607,167.53687477964607,117.1110730709329,110.95955787383663,1,5,5,2,12
103,155.52232301140168,222.48476819297744,222.48476819297744,223.19764789538775,85.8595667274919,2,5,5,3,10
104,97.76177314605492,166.24803201439863,166.24803201439863,104.59726888418811,113.8051313472837,2,6,6,2,12
105,125.42818789349784,195.72022688079176,197.93139263322377,125.42818789349785,115.42818789349784,0,7,7,1,16
106,99.67055824747912,220.43477484174343,220.43477484174343,106.62157394594094,92.32623520794377,1,7,7,3,13
107,113.11818447664012,202.64754431458857,210.07680574649396,142.00357552932448,97.8217301841174,2,7,7,2,13
108,125.96350243065224,200.60109951440333,201.60109951440333,178.32964677577988,123.02605550181627,2,6,6,4,10
109,149.76174466903421,208.6164678338935,208.6164678338935,149.76174466903421,149.76174466903424,0,4,4,0,14
110,120.00371899709504,149.88309855441912,149.88309855441912,222.4855438098227,68.5316826035644,2,6,6,6,8
111,76.84206263013012,174.0278615908408,182.6618490271149,83.98720521041278,42.34344774313526,1,8,9,2,16
112,153.62524005351455,180.4023644936687,180.4023644936687,153.62524005351455,154.01542572152718,0,2,2,2,10
113,113.10224973924018,203.41089841713344,209.98343251906846,170.34848140227012,116.69942052458526,2,6,7,4,11
114,110.10523420108628,191.10886051966844,197.25720423818476,147.0287240501405,86.21417278393152,2,5,6,3,11
115,160.72251303610477,230.14818876737166,230.14818876737166,230.55483448419707,142.92095634116046,2,5,5,3,10
116,66.22336085697728,169.49056883391552,170.86108808043875,72.4447668396809,66.45284812970777,1,10,9,2,16
117,147.19791418447,192.77014924281602,199.25301490616593,159.61313534537553,109.83410516392907,2,5,5,3,10
118,137.24955151912013,198.49592632781275,200.88967039253825,257.80493247842804,100.58385203769849,4,5,6,6,6
119,129.26814728620275,198.77847209303877,201.89945994897084,169.24564754661677,113.53402076621225,2,7,8,5,11
120,133.3850276578863,181.877363600229,181.877363600229,139.9636852761423,123.18913300514924,1,7,7,2,14
121,108.40879678034572,180.23111192445083,180.24872742382547,128.91611441719806,69.04648731293231,2,6,6,4,10
122,111.40849035835268,179.42603674484826,188.32056689990665,163.26323067964947,82.1010719267979,3,5,8,3,12
123,112.06218542636348,211.45625605256794,213.64846492272738,148.21160411200637,101.69697095814426,1,7,7,1,15
124,123.33959930515701,212.51757302124525,219.08669348368704,142.4464515054845,121.67991896644159,2,6,7,4,11
125,104.56822187700145,181.41375816316935,197.8440591154175,134.2383839750197,83.3284592603153,1,6,6,2,13
126,79.43235175342625,180.48385887645694,199.60253271231406,112.66110371103191,92.9325776313803,2,8,9,5,12
127,116.69765269126613,195.43741332313368,195.43741332313365,116.69765269126613,133.22145950698425,0,7,7,2,15
128,127.23645939923587,204.7198415397556,204.7198415397556,129.91422621476636,106.15194619960549,2,5,5,2,11
129,119.18138152716938,194.61013837695376,204.26788343603772,136.71567974066073,141.31879097371177,2,7,7,5,10
130,130.70103526492443,185.1595278784363,185.82606038036147,144.27227124755896,106.61120797443584,1,6,6,1,14
131,98.20609773103001,198.6861465599205,201.80119497358413,101.81314184548593,95.8702117991719,1,6,7,5,11
132,87.66470847323123,177.18041993222926,185.4961550801267,105.96649945033892,97.13261341293136,1,8,7,4,12
133,83.31165035359,182.89639855035125,188.2471439382771,106.2611506870015,84.2853876994183,3,7,8,4,11
134,98.0967165836351,217.12378387190168,217.12378387190168,117.55289267827695,148.15303785170573,2,6,6,4,10
135,145.57610450740538,214.3739465521789,214.3739465521789,183.176218824478,97.80836448826634,1,5,5,2,12
136,121.76457589878497,196.79397492765682,202.81383593203444,121.76457589878497,105.7000103260109,0,6,6,2,14
137,123.71336864777963,199.03654289544016,204.9313741842117,189.53313704504922,108.01265858027153,3,6,5,4,8
138,163.22836597840768,186.59873765773233,188.71505186591486,186.40181006622078,142.8531683023391,1,4,4,2,11
139,93.06137966113576,175.07097817943105,175.07097817943105,93.06137966113576,91.39852969146419,0,7,7,2,15
140,147.27834768479323,199.79457597818424,199.79457597818424,183.30821063268007,169.35628307287334,2,5,5,3,10
141,96.18663738132574,196.83620811818466,196.83620811818466,121.1429684276997,104.57120217473758,2,7,7,3,12
142,114.99312263372096,197.2553907694039,201.18682946237425,168.06855581603017,124.86862636636542,3,6,7,5,9
143,129.80931178369178,185.08639423004846,188.5536974749092,188.01419799293504,68.08473136327837,3,5,5,3,9
144,96.58277004389063,182.26275433744536,190.35633337158538,131.5581862869262,91.21255119231522,3,6,7,4,10
145,98.63514603751022,164.0358090832072,164.0358090832072,115.11180251521508,107.08765333591901,1,6,6,4,11
146,111.50447352437378,199.16702430204515,203.90451297635792,134.78545333458578,135.80106930946485,3,8,8,4,11
147,122.23748924696434,194.59964982505002,197.2696403662377,122.23748924696432,143.1739223949896,0,6,6,1,15
148,150.90680661796222,211.15470002207314,211.15470002207314,150.90680661796222,150.90680661796222,0,6,6,0,16
149,90.49661379910198,180.8618695301855,180.8618695301855,111.62244685289504,129.28888877933161,2,7,7,2,13
150,119.04930361226391,183.5440206843368,185.34365538044665,119.04930361226391,119.04930361226391,0,6,6,0,16
151,149.13424023751142,199.519468927675,199.519468927675,149.13424023751142,149.1342402375114,0,5,5,0,15
152,134.51440958442393,197.80809438656578,197.80809438656578,145.4658183964571,92.49081056926364,1,5,5,3,11
153,128.8787055719395,190.9010303019033,190.9010303019033,129.73290538063353,110.87870557193949,1,5,5,1,13
154,117.4221614178567,200.91003946849597,210.56920529287413,157.97130143713395,124.25377219905542,3,6,6,6,7
155,153.41092170880927,204.66393526486013,207.84868217885747,170.1116868235684,153.22530822978757,2,5,5,4,9
156,119.59943288904515,200.54652198085046,205.40781705645867,194.8719295181972,89.54916142270409,4,6,6,4,8
157,125.98580362989695,191.19933497907425,191.19933497907425,248.12788832590243,110.88219186807005,4,6,6,7,5
158,130.60663688400928,201.7737281885539,201.7737281885539,197.65430881776484,105.04317584014161,2,6,6,3,11
159,126.7782422050937,192.17527046447827,192.17527046447827,126.77824220509373,136.64830424269408,0,6,6,1,15
160,151.53216282378037,200.54206143567768,200.5420614356777,165.0873323853868,143.47979340272238,1,5,5,2,12
161,118.5932788411553,188.18244602304512,204.45048868862986,147.06291758112334,92.21577372201841,1,6,6,3,12
162,123.35837434364916,215.7475415551615,215.74754155516152,163.2866952592871,73.12272695355685,4,5,5,6,5
163,109.18052224208891,199.3531807543116,201.32826544613556,177.77435061497647,147.4670583381161,3,8,8,5,10
164,117.1066868215558,156.96822594842996,156.96822594842996,117.10668682155581,94.09108213141239,0,6,6,2,14
165,94.21473743242922,193.7930231374769,205.74399059878556,182.48451357538815,145.34654704487076,5,7,7,7,5
166,98.28970269397554,185.00734284755023,185.00734284755023,98.28970269397553,60.89147202461734,0,8,8,1,17
167,142.66353491346655,183.72096380208635,183.72096380208635,157.68332904122477,125.9636930145208,1,7,7,2,14
168,136.24464780820563,205.72551897907925,206.9653617917357,180.7630885122229,66.31592173100198,1,5,6,4,11
169,134.79334851462437,205.82287900788202,210.62861152620152,146.65482046583207,80.83054611759312,3,6,7,3,11
170,143.9836429960992,218.4402152409281,218.4402152409281,175.38658329183178,116.46815314142037,1,5,5,2,12
171,109.2123345199769,180.17404597247776,180.17404597247776,112.10463017918745,116.79077791177981,1,8,8,2,15
172,86.71707639563388,185.8259199670043,189.3730035612154,101.20359377277364,40.72224567582458,2,7,7,4,11
173,91.65765350037648,159.30047079705554,160.89776451181893,186.6713449178031,103.06095228134143,4,6,6,5,7
174,140.7207053801894,184.44254527347636,184.44254527347636,140.7207053801894,154.67338070680748,0,6,6,1,15
175,105.8822361320124,193.36109782656195,193.36109782656195,181.6191623729925,103.74521614674597,3,6,6,3,10
176,82.59923559148685,189.54933470347922,189.54933470347922,83.43730177647204,78.59923559148685,1,8,8,1,16
177,119.83660430175712,200.3145563437322,200.3145563437322,119.8366043017571,145.23936376269938,0,7,7,1,16
178,81.32718523328705,155.28413340540413,155.28413340540413,111.50829997487563,72.73910450680094,1,7,7,3,13
179,112.05330602328911,189.37041029657803,191.78689811590758,112.05330602328911,132.47619550083596,0,7,7,3,14
180,134.90234914798842,197.61294276556504,197.61294276556504,134.37038284932555,104.89817777710672,2,5,5,2,10
181,114.1790290364976,198.04956343894108,198.04956343894108,138.64930280423167,124.19654639537636,1,7,7,4,12
182,127.20912616193782,178.30328832485395,178.30328832485392,133.41662941258528,121.46419909538899,1,5,5,4,10
183,94.38461143030455,180.79437544254583,187.0875863825114,153.80613243127215,73.38461143030455,2,7,7,2,13
184,105.59996059355463,162.77471513742108,162.77471513742108,109.7669752089808,105.66792037000917,2,6,6,3,11
185,98.2318027786622,178.37298869992637,182.61181414652333,98.23180277866219,86.85430965374627,0,6,7,2,15
186,138.56311212937908,195.34574753856805,195.34574753856805,196.58472851477552,102.38028013902513,2,5,5,2,11
187,110.8217188510035,196.10902133230368,198.09237332969448,184.02508716451598,50.50737955787556,3,6,8,5,10
188,92.56583759955065,181.538241481743,181.58406687446796,140.88244266470895,78.3883127993262,1,6,6,2,13
189,92.15337814519916,211.88175038644096,214.25496247394977,125.52707406930875,95.59388627921153,3,7,8,5,10
190,132.03306115477318,184.38149221556932,184.38149221556932,147.0089462637332,126.90549707297794,1,5,5,1,13
191,84.94301690885911,195.11269342681283,195.11269342681283,87.99886858333352,84.94301690885911,1,8,8,0,17
192,109.3080027871095,174.30480790352377,174.30480790352374,114.81905373135001,119.15536856703903,1,8,8,3,14
193,83.58412568989186,189.38567707894146,199.7859515833562,104.44967416171241,79.37190253571357,2,7,7,5,10
194,133.9984930574744,200.08010585277012,200.08010585277015,133.9984930574744,145.82924076195377,0,5,5,2,13
195,117.08983669566815,206.00331427415966,206.00331427415966,117.08983669566815,107.08983669566815,0,7,7,1,16
196,116.6671999604707,196.23802923644905,196.23802923644902,116.6671999604707,86.64217007991064,0,6,6,2,14
197,135.94785533085647,202.15263849113197,204.99881436754617,176.94211887820032,97.94785533085647,2,6,7,2,13
198,137.98868786988254,214.24817589730594,214.83191525917252,164.61285148377692,128.4743935889885,2,6,5,3,9
199,163.15358910527894,198.99636168098226,198.99636168098226,177.77895299061709,147.97748939869584,1,4,4,2,11
