,OMA Sum rate,Architecture Sum rate,Fixed NOMA Sum rate,Fixed NOMA Pairs,NOMA Pairs,Fixed NOMA Outage
45,45.99361180456435,75.93701410534148,55.96972934357437,1,3,2
46,45.99361180456435,75.93701410534148,55.96972934357437,1,3,2
47,51.94954773202099,51.94954773202099,51.94954773202099,0,0,0
48,74.10225147109068,82.66317321492116,74.10225147109068,0,2,2
49,74.10225147109068,82.66317321492116,74.10225147109068,0,2,2
50,62.11978703146214,83.46408032080488,88.08897907261955,1,2,1
51,74.66805386844939,88.35541424227259,98.14480223620122,1,1,0
52,74.66805386844939,88.35541424227259,98.14480223620122,1,1,0
53,37.52508608422568,37.52508608422568,37.52508608422568,0,0,0
54,49.22929751330245,49.22929751330245,49.22929751330245,0,0,0
55,49.22929751330245,49.22929751330245,49.22929751330245,0,0,0
56,67.63285604336536,80.3835622227103,93.89103152713587,1,3,2
57,85.23325465621816,85.40199172788904,99.85768526158004,1,2,1
58,85.23325465621816,85.40199172788904,99.85768526158004,1,2,1
59,54.34639035533651,90.79995357621509,53.675359266734574,1,2,1
60,15.814842001390192,43.61211579038554,48.8554858130241,2,2,0
61,15.814842001390192,43.61211579038554,48.8554858130241,2,2,0
62,47.17206756323554,76.16113751674894,47.17206756323554,0,3,3
63,44.25143943305297,77.87705690502638,63.50765997174014,1,2,1
