,OMA Sum rate,Architecture Sum rate,Fixed NOMA Sum rate,Fixed NOMA Pairs,NOMA Pairs,Fixed NOMA Outage
434,172.03371913344665,200.17626149214075,200.22368966725801,3,5,2
435,187.12895391445298,187.66725644082197,189.49669498349348,1,2,1
436,187.12895391445298,208.28653684992804,225.98855750833548,4,6,2
437,124.93331825383932,166.87656781202182,139.09129266394763,2,5,3
438,124.93331825383932,166.87804622769653,139.49201283367543,2,5,3
439,133.44239806525826,180.71411700718963,172.00250201060305,4,5,1
440,142.70693959487184,182.76104676971644,194.45738599662633,3,7,4
441,153.7590653641432,190.7295177527273,160.76957519345078,1,7,6
442,153.7590653641432,190.7295177527273,160.76957519345078,1,7,6
443,153.7590653641432,190.8082593359702,160.76957519345078,1,7,6
444,137.87443523393299,149.73742096943312,162.81869191188397,2,2,0
445,137.87443523393299,149.73742096943312,162.81869191188397,2,2,0
446,113.58801434577917,179.04765161928978,134.5247563888269,2,6,4
447,139.0012301054428,191.6841170440042,203.58040124934456,5,8,3
448,139.0012301054428,191.6464564462304,203.58040124934456,5,8,3
449,176.13424115585264,180.6743944859475,208.13305270531893,3,3,0
450,176.13424115585264,179.45390501855812,200.59006324277618,2,2,0
451,191.1528071752419,214.0892443729202,204.7139957676135,2,5,3
452,133.9760860692635,180.8898007295526,159.16573195334354,2,6,4
453,180.84891547760765,204.82726424590012,180.84891547760765,0,7,7
454,180.84891547760765,204.78131484960943,180.84891547760765,0,7,7
455,138.51130676958434,158.88464038181004,147.74307735705784,1,3,2
456,123.70634608724649,182.2799729247476,183.59795521096987,4,6,2
457,160.91236848389684,180.09183800176132,160.91236848389684,0,2,2
458,160.91236848389684,179.9201704894357,169.31170424082393,1,2,1
459,160.91236848389684,180.09183800176132,160.91236848389684,0,2,2
460,134.50951830634685,177.72194307949633,157.64348188845625,3,6,3
461,134.50951830634685,177.72194307949633,157.64348188845625,3,6,3
462,134.50951830634685,177.4167858715764,141.77389673608187,2,6,4
463,166.44623793541888,183.71510687894067,217.4154418458598,3,6,3
464,166.44623793541888,188.37201812094347,213.74464309494405,2,6,4
465,148.90318062423717,205.05122911638475,158.9615190965923,2,6,4
466,148.90318062423717,204.65650393222657,164.01422359156055,2,6,4
467,137.53137234330097,202.42642700621676,157.33597367089837,2,6,4
468,157.11412890953113,198.30118124341092,168.1777024705152,1,5,4
469,157.11412890953113,198.23541994943307,175.56276628436962,1,5,4
470,128.94375692435278,177.48750379854914,186.3743698132563,3,4,1
471,128.94375692435278,177.48750379854914,186.3743698132563,3,4,1
472,132.05102280938158,195.66362314245612,164.2268452356772,2,8,6
473,132.05102280938158,195.29011804553244,164.2268452356772,2,8,6
474,108.97961339463829,172.75223946591186,157.8105067554696,4,8,4
475,145.34647878403584,210.23911526273366,170.41564257558724,1,7,6
476,145.34647878403584,209.3373918694863,175.95666779809977,2,7,5
477,145.34647878403584,182.85868195826149,145.3464787840358,0,4,4
478,145.34647878403584,209.3373918694863,175.95666779809977,2,7,5
479,100.92737413751101,174.24008377129135,130.37733010472445,3,4,1
480,100.92737413751101,181.53798121358588,113.46318745370023,2,5,3
481,115.89460099374693,188.6388939398402,123.20677352646477,3,5,2
482,115.89460099374693,188.6388939398402,135.5622194331293,3,5,2
483,108.92732968587218,131.7760256214555,125.79172705410645,2,5,3
484,108.92732968587218,131.7760256214555,125.79172705410645,2,5,3
485,108.92732968587218,131.7760256214555,125.79172705410645,2,5,3
486,129.37462955680056,179.5881867853504,157.40999956465816,1,4,3
487,129.37462955680056,179.5881867853504,157.40999956465816,1,4,3
488,124.96969228254562,144.41631271824113,126.81148938065485,1,4,3
489,124.96969228254562,144.41631271824113,126.81148938065485,1,4,3
490,124.96969228254562,144.41631271824113,126.81148938065485,1,4,3
491,110.53343536808312,182.0400787768954,178.61108535440164,5,8,3
492,110.53343536808312,180.8927290093915,136.46326615722273,3,8,5
493,126.66104015879714,200.89424021880885,159.64210539757445,5,6,1
494,126.66104015879714,200.89424021880885,159.64210539757445,5,6,1
495,121.60421502364673,137.1783303260786,143.52495952277357,1,2,1
496,121.60421502364673,134.50208009979798,135.65584338071403,1,2,1
497,121.60421502364673,137.1783303260786,143.52495952277357,1,2,1
498,140.36410444146125,177.68581672825346,140.36410444146128,0,3,3
499,140.36410444146125,187.939110390874,160.38511225088664,1,4,3


